Date;Open;High;Low;Close;Volume
Nov 11, 2016;2,162.71;2,165.92;2,152.49;2,164.45;734,601,661
Nov 10, 2016;2,167.49;2,182.30;2,151.17;2,167.48;997,868,105
Nov 9, 2016;2,131.56;2,170.10;2,125.35;2,163.26;992,770,441
Nov 8, 2016;2,129.92;2,146.87;2,123.56;2,139.56;556,634,318
Nov 7, 2016;2,100.59;2,132.00;2,100.59;2,131.52;608,621,001
Nov 4, 2016;2,083.79;2,099.07;2,083.79;2,085.18;624,672,107
Nov 3, 2016;2,098.80;2,102.56;2,085.23;2,088.66;593,008,290
Nov 2, 2016;2,109.43;2,111.76;2,094.00;2,097.94;641,501,340
Nov 1, 2016;2,128.68;2,131.45;2,097.85;2,111.72;712,604,519
Oct 31, 2016;2,129.78;2,133.25;2,125.53;2,126.15;673,263,488
Oct 28, 2016;2,132.23;2,140.72;2,119.36;2,126.41;641,367,743
Oct 27, 2016;2,144.06;2,147.13;2,132.52;2,133.04;614,708,800
Oct 26, 2016;2,136.97;2,145.73;2,131.59;2,139.43;562,087,522
Oct 25, 2016;2,149.72;2,151.44;2,141.93;2,143.16;530,792,143
Oct 24, 2016;2,148.50;2,154.79;2,146.91;2,151.33;523,564,705
Oct 21, 2016;2,139.43;2,142.63;2,130.09;2,141.16;654,860,857
Oct 20, 2016;2,142.51;2,147.18;2,133.44;2,141.34;571,361,511
Oct 19, 2016;2,140.81;2,148.44;2,138.15;2,144.29;544,371,390
Oct 18, 2016;2,138.31;2,144.38;2,135.49;2,139.60;475,279,452
Oct 17, 2016;2,132.95;2,135.61;2,124.43;2,126.50;479,259,921
Oct 14, 2016;2,139.68;2,149.19;2,132.98;2,132.98;548,993,154
Oct 13, 2016;2,130.26;2,138.19;2,114.72;2,132.55;561,305,794
Oct 12, 2016;2,137.67;2,145.36;2,132.77;2,139.18;458,983,794
Oct 11, 2016;2,161.35;2,161.56;2,128.84;2,136.73;576,873,524
Oct 10, 2016;2,160.39;2,169.60;2,160.39;2,163.66;452,832,485
Oct 7, 2016;2,164.19;2,165.86;2,144.85;2,153.74;620,211,022
