Date	Open	High	Low	Close	Volume
Nov 1, 2016	18,158.24	18,177.01	17,940.84	18,037.10	101,279,539
Oct 31, 2016	18,176.60	18,193.68	18,130.58	18,142.42	110,083,015
Oct 28, 2016	18,193.79	18,257.06	18,094.97	18,161.19	107,846,120
Oct 27, 2016	18,234.81	18,253.20	18,149.20	18,169.68	83,534,248
Oct 26, 2016	18,103.80	18,236.04	18,062.30	18,199.33	86,335,851
Oct 25, 2016	18,206.52	18,241.69	18,151.70	18,169.27	83,193,208
Oct 24, 2016	18,197.14	18,275.04	18,191.18	18,223.03	88,549,048
Oct 21, 2016	18,152.63	18,168.76	18,049.77	18,145.71	117,821,045
Oct 20, 2016	18,161.87	18,249.05	18,129.07	18,162.35	88,833,880
Oct 19, 2016	18,178.21	18,252.20	18,169.25	18,202.62	88,043,000
Oct 18, 2016	18,145.06	18,225.80	18,129.45	18,161.94	74,800,254
Oct 17, 2016	18,135.85	18,162.28	18,063.02	18,086.40	75,964,284
Oct 14, 2016	18,177.35	18,261.11	18,138.38	18,138.38	87,051,703
Oct 13, 2016	18,088.32	18,137.70	17,959.95	18,098.94	83,156,719
Oct 12, 2016	18,132.63	18,193.96	18,082.09	18,144.20	72,231,546
Oct 11, 2016	18,308.43	18,312.33	18,061.96	18,128.66	88,614,060
Oct 10, 2016	18,282.95	18,399.96	18,282.95	18,329.04	72,106,841
Oct 7, 2016	18,295.35	18,319.73	18,149.35	18,240.49	82,681,278
Oct 6, 2016	18,280.42	18,288.12	18,162.97	18,268.50	78,655,567
Oct 5, 2016	18,205.50	18,315.82	18,205.50	18,281.03	76,186,997
Oct 4, 2016	18,267.68	18,313.77	18,116.26	18,168.45	79,705,830
Oct 3, 2016	18,279.60	18,279.80	18,203.75	18,253.85	68,516,587
Sep 30, 2016	18,181.80	18,369.62	18,181.80	18,308.15	135,473,871
Sep 29, 2016	18,322.88	18,366.23	18,091.64	18,143.45	95,882,328
Sep 28, 2016	18,240.22	18,349.86	18,179.34	18,339.24	97,654,310
Sep 27, 2016	18,099.21	18,238.10	18,052.16	18,228.30	84,127,369
Sep 26, 2016	18,217.76	18,217.76	18,083.32	18,094.83	95,512,548
Sep 23, 2016	18,377.36	18,383.76	18,254.84	18,261.45	87,179,212
Sep 22, 2016	18,343.76	18,449.88	18,343.76	18,392.46	73,029,438
Sep 21, 2016	18,164.96	18,307.43	18,121.57	18,293.70	94,101,686
Sep 20, 2016	18,175.36	18,227.21	18,128.80	18,129.96	72,454,649
Sep 19, 2016	18,154.82	18,254.88	18,093.05	18,120.17	78,088,968
Sep 16, 2016	18,217.21	18,217.21	18,070.21	18,123.80	278,535,026
Sep 15, 2016	18,024.91	18,250.11	18,015.49	18,212.48	99,564,284
Sep 14, 2016	18,073.39	18,163.48	17,992.21	18,034.77	103,364,109
Sep 13, 2016	18,262.99	18,262.99	18,028.06	18,066.75	102,831,049
Sep 12, 2016	18,028.95	18,358.69	17,994.84	18,325.07	103,256,877
Sep 9, 2016	18,404.17	18,404.17	18,085.45	18,085.45	120,672,714
Sep 8, 2016	18,486.69	18,506.24	18,446.69	18,479.91	79,063,230
Sep 7, 2016	18,527.71	18,536.89	18,474.77	18,526.14	67,569,967
Sep 6, 2016	18,493.40	18,551.54	18,450.32	18,538.12	83,711,547
Sep 2, 2016	18,466.01	18,544.76	18,439.10	18,491.96	74,352,868
Sep 1, 2016	18,396.57	18,430.05	18,295.48	18,419.30	74,784,295
Aug 31, 2016	18,436.70	18,439.68	18,333.56	18,400.88	98,252,985
Aug 30, 2016	18,491.28	18,514.29	18,408.52	18,454.30	68,916,111
Aug 29, 2016	18,421.29	18,523.09	18,419.92	18,502.99	64,482,006
Aug 26, 2016	18,467.92	18,572.09	18,335.34	18,395.40	78,727,278
Aug 25, 2016	18,471.21	18,497.68	18,431.46	18,448.41	64,480,387
Aug 24, 2016	18,537.50	18,539.15	18,448.27	18,481.48	72,267,424
Aug 23, 2016	18,568.94	18,631.60	18,545.52	18,547.30	73,988,081
Aug 22, 2016	18,535.86	18,570.92	18,466.86	18,529.42	73,454,184
Aug 19, 2016	18,585.17	18,585.17	18,491.24	18,552.57	93,166,745
Aug 18, 2016	18,566.54	18,600.82	18,533.29	18,597.70	70,743,759
Aug 17, 2016	18,537.09	18,582.35	18,468.68	18,573.94	71,001,423
Aug 16, 2016	18,614.48	18,614.86	18,550.65	18,552.02	67,565,352
Aug 15, 2016	18,588.59	18,668.44	18,588.59	18,636.05	62,353,887
Aug 12, 2016	18,595.65	18,606.06	18,535.86	18,576.47	61,582,656
Aug 11, 2016	18,519.08	18,638.34	18,519.08	18,613.52	71,473,111
Aug 10, 2016	18,541.48	18,561.75	18,468.78	18,495.66	62,778,145
Aug 9, 2016	18,538.05	18,585.32	18,507.75	18,533.05	60,091,028
Aug 8, 2016	18,540.65	18,569.31	18,502.03	18,529.29	71,807,582
Aug 5, 2016	18,402.80	18,543.53	18,402.80	18,543.53	92,420,535
Aug 4, 2016	18,351.43	18,397.87	18,325.17	18,352.05	64,502,073
Aug 3, 2016	18,313.08	18,355.00	18,283.23	18,355.00	78,553,906
Aug 2, 2016	18,401.15	18,403.65	18,247.79	18,313.77	89,682,843
Aug 1, 2016	18,434.50	18,467.03	18,355.75	18,404.51	83,472,994
Jul 29, 2016	18,442.52	18,466.55	18,371.12	18,432.24	111,551,044
Jul 28, 2016	18,461.01	18,483.26	18,368.82	18,456.35	85,748,793
Jul 27, 2016	18,473.27	18,542.39	18,430.94	18,472.17	111,368,134
Jul 26, 2016	18,497.37	18,522.47	18,387.22	18,473.75	85,368,416
Jul 25, 2016	18,554.49	18,555.69	18,452.62	18,493.06	76,807,470
Jul 22, 2016	18,524.15	18,571.30	18,491.59	18,570.85	87,706,622
Jul 21, 2016	18,589.96	18,590.44	18,469.67	18,517.23	86,803,016
Jul 20, 2016	18,582.70	18,622.01	18,555.65	18,595.03	93,233,337
Jul 19, 2016	18,503.12	18,562.53	18,495.11	18,559.01	85,840,786
Jul 18, 2016	18,521.55	18,556.13	18,489.84	18,533.05	75,539,811
Jul 15, 2016	18,508.88	18,557.43	18,471.62	18,516.55	123,686,021
Jul 14, 2016	18,414.30	18,537.57	18,414.30	18,506.41	87,053,477
Jul 13, 2016	18,356.78	18,390.16	18,315.76	18,372.12	80,917,455
Jul 12, 2016	18,259.12	18,371.95	18,259.12	18,347.67	90,213,435
Jul 11, 2016	18,161.53	18,283.90	18,161.53	18,226.93	80,881,980
Jul 8, 2016	17,971.22	18,166.77	17,971.22	18,146.74	93,462,025
Jul 7, 2016	17,924.24	17,984.95	17,816.65	17,895.88	81,574,932
Jul 6, 2016	17,807.47	17,926.91	17,713.45	17,918.62	93,002,659
Jul 5, 2016	17,904.45	17,904.45	17,785.28	17,840.62	103,671,031
Jul 1, 2016	17,924.24	18,002.38	17,916.91	17,949.37	82,158,340
Jun 30, 2016	17,712.76	17,930.61	17,711.80	17,929.99	133,029,369
Jun 29, 2016	17,456.02	17,704.51	17,456.02	17,694.68	106,375,595
Jun 28, 2016	17,190.51	17,409.72	17,190.51	17,409.72	112,190,019
Jun 27, 2016	17,355.21	17,355.21	17,063.08	17,140.24	138,739,383
Jun 24, 2016	17,946.63	17,946.63	17,356.34	17,400.75	239,001,058
Jun 23, 2016	17,844.11	18,011.07	17,844.11	18,011.07	98,106,567
Jun 22, 2016	17,832.67	17,920.16	17,770.36	17,780.83	89,435,200
Jun 21, 2016	17,827.33	17,877.84	17,799.80	17,829.73	85,140,235
Jun 20, 2016	17,736.87	17,946.36	17,736.87	17,804.87	99,383,801
Jun 17, 2016	17,733.44	17,733.44	17,602.78	17,675.16	248,683,351
Jun 16, 2016	17,602.23	17,754.91	17,471.29	17,733.10	91,949,268
Jun 15, 2016	17,703.65	17,762.96	17,629.01	17,640.17	94,128,197
Jun 14, 2016	17,710.77	17,733.92	17,595.79	17,674.82	93,741,297
